"fichier","variable","type","label","n_obs","n_manquants","n_modalites","modalites"
"s16b_me_sen2021.dta","s16bq03b_autre","character","16B.03b_autre. Autre Unité",77242,0,140,NA
"s16b_me_sen2021.dta","s16bq04","haven_labelled","16B.04. Où avez-vous acquis la plupart de [INTRANT]?",77242,67874,10,"1=Coopérative; 2=Marché/Boutique; 3=Autoproduction; 4=Autre paysan ou ménage; 5=Animaux dans le champ; 6=Structure Etatique; 7=Banque céréalière; 8=Ramassage; 9=Société agro-industrielle; 10=Autre (à préciser)"
"s16b_me_sen2021.dta","s16bq04_autre","character","16B.04_autre. Précisez",77242,0,63,NA
"s16b_me_sen2021.dta","s16bq05","haven_labelled","16B.05. Avez-vous obtenu [INTRANT] sous forme de cadeau ou de don?",77242,67874,2,"1=Oui; 2=Non"
"s16b_me_sen2021.dta","s16bq06","haven_labelled","16B.06. Auprès de qui avez-vous principalement obtenu de cadeau/don ?",77242,76890,5,"1=Autre ménage; 2=Etat; 3=ong; 4=Association /Groupement de village; 5=Autre (à préciser)"
"s16b_me_sen2021.dta","s16bq06_autre","character","16B.06_autre. Précisez",77242,0,22,NA
"s16b_me_sen2021.dta","s16bq07a","numeric","16B.07a.Quelle quantité en [INTRANT] reçue sous forme de cadeau ou de don?",77242,76890,51,NA
"s16b_me_sen2021.dta","s16bq07b","haven_labelled","16B.07b. Unité",77242,76890,5,"1=Gramme; 2=Kilogramme; 3=Tonne; 4=Litre; 5=Charrettée"
"s16b_me_sen2021.dta","s16bq08","haven_labelled","16B.08. Avez-vous acheté [INTRANT]?",77242,67874,2,"1=Oui; 2=Non"
"s16b_me_sen2021.dta","s16bq09a","numeric","16B.09a. Quelle est la quantité [INTRANT] achetée?",77242,72965,177,NA
"s16b_me_sen2021.dta","s16bq09b","haven_labelled","16B.09b. Unité",77242,72961,5,"1=Gramme; 2=Kilogramme; 3=Tonne; 4=Litre; 5=Charrettée"
"s16b_me_sen2021.dta","s16bq09c","numeric","16B.09c. Quelle est la valeur totale [INTRANT] achetée?",77242,72960,414,NA
"s16c_me_sen2021.dta","grappe","numeric","grappe",6494,0,384,NA
"s16c_me_sen2021.dta","menage","numeric","Identifiant du ménage",6494,0,16,NA
"s16c_me_sen2021.dta","vague","numeric","Vague",6494,0,2,NA
"s16c_me_sen2021.dta","s16cq02","numeric","16C.02.Numéro d'ordre du champ",6494,0,10,NA
"s16c_me_sen2021.dta","s16cq03","numeric","16C.03. Numéro d'ordre de la parcelle",6494,0,9,NA
"s16c_me_sen2021.dta","s16cq03_controle","haven_labelled","ENQUETEUR: AVEZ-VOUS RENSEIGNE TOUTES LES CULTURES PRATIQUEES SUR LA PARCELLE?",6494,7,2,"1=1. Oui; 2=2. Non"
"s16c_me_sen2021.dta","s16cq04","haven_labelled","16C.04. Code de la culture",6494,6,41,"[65 modalites]"
"s16c_me_sen2021.dta","s16cq06","numeric","16C.06. Quel est le nom du répondant pour cette culture dans cette parcelle?",6494,8,36,NA
"s16c_me_sen2021.dta","s16cq07","haven_labelled","16C.07. Quel système de culture avez-vous utilisé?",6494,8,2,"1=1. Pure; 2=2. Association de cultures"
"s16c_me_sen2021.dta","s16cq08","numeric","16C.08. Quel pourcentage de la parcelle, cette culture a t-elle occupé?",6494,5760,28,NA
"s16c_me_sen2021.dta","s16cq09","haven_labelled","16C.09. Type de semences principalement utilisé pour cette culture?",6494,9,2,"1=1. Locales; 2=2. Améliorées"
"s16c_me_sen2021.dta","s16cq10a","haven_labelled","16C.10a. Quelle quantité de semences avez-vous appliqué sur la parcelle?",6494,62,124,"9999=9999. Culture pérenne"
"s16c_me_sen2021.dta","s16cq10b","haven_labelled","16C.10b. Unité",6494,427,2,"1=1. Grammes; 2=2. Kilogrammes"
"s16c_me_sen2021.dta","s16cq11","haven_labelled","16C.11. Avez vous fini la récolte de cette culture?",6494,10,3,"1=1. Oui; 2=2. Non; 3=3. Récolte nulle"
"s16c_me_sen2021.dta","s16cq12","numeric","16C.12. Quel pourcentage de la superficie vous reste-t-il à récolter?",6494,5622,29,NA
"s16c_me_sen2021.dta","s16cq13","haven_labelled","16C.13. Surface récoltée plus petite que la surface plantée ?",6494,5640,2,"1=1. Oui; 2=2. Non"
"s16c_me_sen2021.dta","s16cq14","haven_labelled","16C.14. Prquoi pas récolté toute la surface ou prquoi perdu toute la récolte?",6494,6323,8,"1=1. Sécheresse; 2=2. Feu; 3=3. Insectes; 4=4. Animaux; 5=5. Vols; 6=6. Maladie des plantes; 7=7. Manque de main d'oeuvre; 8=8. Pluies abondantes/Inondations; 9=9. Autre"
"s16c_me_sen2021.dta","s16cq14_autre","character","16C.14_autre. Autre à preciser",6494,0,16,NA
"s16c_me_sen2021.dta","s16cq15","numeric","16C.15. Quel pourcentage de la parcelle a été perdue?",6494,6323,21,NA
"s16c_me_sen2021.dta","s16cq16a","numeric","16C.16a. Quantité déjà récoltée pour la présente campagne 2021/22?",6494,1833,355,NA
"s16c_me_sen2021.dta","s16cq16b","haven_labelled","16C.16b. Unité locale de mesure",6494,1622,18,"[21 modalites]"
"s16c_me_sen2021.dta","s16cq16b_autre","character","16C.16b_autre.  Autre Précisez",6494,0,112,NA
"s16c_me_sen2021.dta","s16cq16c","numeric","16C.16c. Estimation Quantité totale UML en kg",6494,2814,275,NA
"s16c_me_sen2021.dta","s16cq16d","haven_labelled","16C.16d. Etat du produit",6494,1626,3,"1=1. Epis/coques; 2=2. Grains; 3=3. NA"
"s16d_me_sen2021.dta","grappe","numeric","grappe",9475,0,596,NA
"s16d_me_sen2021.dta","menage","numeric","Identifiant du ménage",9475,0,19,NA
"s16d_me_sen2021.dta","vague","numeric","Vague",9475,0,2,NA
"s16d_me_sen2021.dta","s16dq01","haven_labelled","16D.01. Code de la culture",9475,4754,37,"[48 modalites]"
"s16d_me_sen2021.dta","s16dq02a","numeric","16D.02a. Quelle est la quantité de ce produit déjà consommée dans le ménage?",9475,4755,151,NA
"s16d_me_sen2021.dta","s16dq02b","haven_labelled","16D.02b. Unité locale de mesure",9475,5567,18,"1=1. Kg; 2=2. Sac (25 Kg); 3=3. Sac (50 Kg); 4=4. Sac (100 Kg); 5=5. Boîte de tomate/ nescafé (500 g); 6=6. Boîte de tomate/ nescafé (1 kg); 7=7. Boîte de t omate (2 kg); 8=8. Moude (25 kg); 9=9. Seau; 10=10. Bassine; 11=11. Panier (Kakut); 12=12. Bol; 13=13. Calebasse; 14=14. Pot; 15=15. Louche traditionnelle; 16=16. unité; 17=17. morceau; 18=18. tas; 19=19. Autre (à préciser)"
"s16d_me_sen2021.dta","s16dq02b_autre","character","16D.02b_autre. Autre Précisez",9475,0,71,NA
"s16d_me_sen2021.dta","s16dq02c","haven_labelled","16D.02c. Etat du produit",9475,5567,5,"1=1. Epis; 2=2. Grain; 3=3. Décortiqué; 4=4. Non-décortiqué; 5=5. Non concerné"
"s16d_me_sen2021.dta","s16dq03a","numeric","16D.03a. Quantité de ce produit offerte (don/cadeau) à d'autres MEN?",9475,4755,87,NA
"s16d_me_sen2021.dta","s16dq03b","haven_labelled","16D.03b. Unité locale de mesure",9475,6750,18,"1=1. Kg; 2=2. Sac (25 Kg); 3=3. Sac (50 Kg); 4=4. Sac (100 Kg); 5=5. Boîte de tomate/ nescafé (500 g); 6=6. Boîte de tomate/ nescafé (1 kg); 7=7. Boîte de t omate (2 kg); 8=8. Moude (25 kg); 9=9. Seau; 10=10. Bassine; 11=11. Panier (Kakut); 12=12. Bol; 13=13. Calebasse; 14=14. Pot; 15=15. Louche traditionnelle; 16=16. unité; 17=17. morceau; 18=18. tas; 19=19. Autre (à préciser)"
"s16d_me_sen2021.dta","s16dq03b_autre","character","16D.03b_autre.  Autre Précisez",9475,0,33,NA
"s16d_me_sen2021.dta","s16dq03c","haven_labelled","16D.03c. Etat du produit",9475,6750,3,"1=1. Epis/Coques/Panicules; 2=2. Grains; 3=3. NA"
"s16d_me_sen2021.dta","s16dq04","haven_labelled","16D.04. Une partie de la production est-t'elle été vendue?",9475,4754,2,"1=1. Oui; 2=2. Non"
"s16d_me_sen2021.dta","s16dq05a","numeric","16D.05a. Quelle est la quantité de ce produit qui a déjà été vendue ?",9475,8000,198,NA
"s16d_me_sen2021.dta","s16dq05b","haven_labelled","16D.05b. Unité locale de mesure",9475,8000,15,"1=1. Kg; 2=2. Sac (25 Kg); 3=3. Sac (50 Kg); 4=4. Sac (100 Kg); 5=5. Boîte de tomate/ nescafé (500 g); 6=6. Boîte de tomate/ nescafé (1 kg); 7=7. Boîte de t omate (2 kg); 8=8. Moude (25 kg); 9=9. Seau; 10=10. Bassine; 11=11. Panier (Kakut); 12=12. Bol; 13=13. Calebasse; 14=14. Pot; 15=15. Louche traditionnelle; 16=16. unité; 17=17. morceau; 18=18. tas; 19=19. Autre (à préciser)"
"s16d_me_sen2021.dta","s16dq05b_autre","character","16D.05b_autre. Autre Précisez",9475,0,68,NA
"s16d_me_sen2021.dta","s16dq05c","numeric","16D.05c. Estimation Quantité totale UML en kg",9475,8000,265,NA
"s16d_me_sen2021.dta","s16dq05d","haven_labelled","16D.05d. Etat du produit",9475,8000,3,"1=1. Epis/Coques/Panicules; 2=2. Grains; 3=3. NA"
"s16d_me_sen2021.dta","s16dq06","numeric","16D.06. Quel a été le montant tiré de la vente de ce produit?",9475,8000,379,NA
"s16d_me_sen2021.dta","s16dq07","numeric","16D.07. Quelle est la personne qui contrôle le revenu tiré de cette vente?",9475,8000,24,NA
"s16d_me_sen2021.dta","s16dq08","haven_labelled","16D.08. A qui avez-vous vendu principalement?",9475,8000,7,"1=1. Marché; 2=2. Ménage/Particulier; 3=3. Coopérative; 4=4. Opérateur privé; 5=5. Etat; 6=6. Banques de céréales; 7=7. Autre"
"s16d_me_sen2021.dta","s16dq08_autre","character","16D.08_autre. Autre Précisez",9475,0,15,NA
"s16d_me_sen2021.dta","s16dq09","haven_labelled","16D.09. Avez-vous vendu des résidus de la production de [CULTURE]?",9475,4755,2,"1=1. Oui; 2=2. Non"
"s16d_me_sen2021.dta","s16dq10","numeric","16D.10. Quel revenu avez vous tiré de la vente des résidus de [CULTURE]?",9475,9239,84,NA
"s16d_me_sen2021.dta","s16dq11","haven_labelled","16D.11. Quelle est la principale méthode de stockage de cette culture?",9475,8000,7,"1=1. Grenier dans la concession; 2=2. Grenier en dehors; 3=3. Magasin; 4=4. Hangar; 5=5. Toit de la maison; 6=6. Autre méthode de stockage; 7=7. Autres (à préciser)"
"s16d_me_sen2021.dta","s16dq11_autre","character","16D.11_autre. Autre Précisez",9475,0,107,NA
"s16d_me_sen2021.dta","s16dq12","haven_labelled","16D.12. Une partie de la production de la présente campagne est-elle en stock?",9475,4755,2,"1=1. Oui; 2=2. Non"
"s16d_me_sen2021.dta","s16dq13a","numeric","16D.13a. Quantité de ce produit en stock (grenier et hors grenier)?",9475,6605,279,NA
"s16d_me_sen2021.dta","s16dq13b","haven_labelled","16D.13b. Unité locale de mesure",9475,6605,16,"1=1. Kg; 2=2. Sac (25 Kg); 3=3. Sac (50 Kg); 4=4. Sac (100 Kg); 5=5. Boîte de tomate/ nescafé (500 g); 6=6. Boîte de tomate/ nescafé (1 kg); 7=7. Boîte de t omate (2 kg); 8=8. Moude (25 kg); 9=9. Seau; 10=10. Bassine; 11=11. Panier (Kakut); 12=12. Bol; 13=13. Calebasse; 14=14. Pot; 15=15. Louche traditionnelle; 16=16. unité; 17=17. morceau; 18=18. tas; 19=19. Autre (à préciser)"
"s16d_me_sen2021.dta","s16dq13b_autre","character","16D.13b_autre. Autre Précisez",9475,0,3,NA
"s16d_me_sen2021.dta","s16dq13c","haven_labelled","16D.13c. Etat du produit",9475,6605,3,"1=1. Epis/Coques/Panicules; 2=2. Grains; 3=3. NA"
"s16d_me_sen2021.dta","s16dq14","haven_labelled","16D.14. Dans quel but principal, stockez vous [Nom de la culture] ?",9475,6605,5,"1=1. Autoconsommation; 2=2. Vente à des prix plus élevés; 3=3. Vente pour d'autres bésoins; 4=4. Semence; 5=5. Autre"
"s16d_me_sen2021.dta","s16dq14_autre","character","16D.14_autre. Autre Précisez",9475,0,29,NA
"s16d_me_sen2021.dta","s16dq15","haven_labelled","16D.15. Pour la prod. encor en stock, envisagez-vous d'en vendr + tard 1 partie?",9475,6652,2,"1=1. Oui; 2=2. Non"
"s16d_me_sen2021.dta","s16dq16","haven_labelled","16D.16. Raison principale pour laquelle pas vendr au moins 1 parti d production?",9475,7138,6,"1=1. Insuffisant pour le ménage; 2=2. Prix faibles; 3=3. Semences; 4=4. Manque de clients; 5=5. Absence de route/marché; 6=6. Autre"
"s16d_me_sen2021.dta","s16dq16_autre","character","16D.16_autre. Autre Précisez",9475,0,29,NA
"s16d_me_sen2021.dta","s16dq17a","numeric","16D.17a. Quelle quantité de ce que vous avez en stock envisagez-vous de vendre?",9475,8989,95,NA
"s16d_me_sen2021.dta","s16dq17b","haven_labelled","16D.17b. Unité locale de mesure",9475,8989,8,"1=1. Kg; 2=2. Sac (25 Kg); 3=3. Sac (50 Kg); 4=4. Sac (100 Kg); 5=5. Boîte de tomate/ nescafé (500 g); 6=6. Boîte de tomate/ nescafé (1 kg); 7=7. Boîte de t omate (2 kg); 8=8. Moude (25 kg); 9=9. Seau; 10=10. Bassine; 11=11. Panier (Kakut); 12=12. Bol; 13=13. Calebasse; 14=14. Pot; 15=15. Louche traditionnelle; 16=16. unité; 17=17. morceau; 18=18. tas; 19=19. Autre (à préciser)"
"s16d_me_sen2021.dta","s16dq17b_autre","character","16D.17b_autre. Autre Précisez",9475,0,9,NA
"s16d_me_sen2021.dta","s16dq17c","haven_labelled","16D.17c. Etat du produit",9475,8989,3,"1=1. Epis/Coques/Panicules; 2=2. Grains; 3=3. NA"
"s16d_me_sen2021.dta","s16dq18","numeric","16D.18. Quel prix unit envisagez-vous de le vendre selon l'unité en 16D.17?",9475,8989,71,NA
"s16d_me_sen2021.dta","s16dq19","haven_labelled","16D.19. Rencontrez-vous des difficultés dans l'écoulement du produit?",9475,4756,2,"1=1. Oui; 2=2. Non"
"s16d_me_sen2021.dta","s16dq20__1","haven_labelled","16D.20. 02 princ diffltés renc vente prod: Eloignement des routes",9475,8736,3,"0=Non; 1=Première difficulté; 2=Seconde difficulté"
"s16d_me_sen2021.dta","s16dq20__2","haven_labelled","16D.20. 02 princ diffltés renc vente prod: Eloignement des marchés",9475,8736,3,"0=Non; 1=Première difficulté; 2=Seconde difficulté"
"s16d_me_sen2021.dta","s16dq20__3","haven_labelled","16D.20. 02 princ diffltés renc vente prod: Marchés inaccessible du fait de COVID",9475,8736,2,"0=Non; 1=Première difficulté; 2=Seconde difficulté"
"s16d_me_sen2021.dta","s16dq20__4","haven_labelled","16D.20. 02 princ diffltés renc vente prod: Coûts élevé du transport",9475,8736,3,"0=Non; 1=Première difficulté; 2=Seconde difficulté"
"s16d_me_sen2021.dta","s16dq20__5","haven_labelled","16D.20. 02 princ diffltés renc vente prod: Route impratiquable",9475,8736,3,"0=Non; 1=Première difficulté; 2=Seconde difficulté"
"s16d_me_sen2021.dta","s16dq20__6","haven_labelled","16D.20. 02 princ diffltés renc vente prod: Manque de clients",9475,8736,3,"0=Non; 1=Première difficulté; 2=Seconde difficulté"
"s16d_me_sen2021.dta","s16dq20__7","haven_labelled","16D.20. 02 princ diffltés renc vente prod: Prix faibles",9475,8736,3,"0=Non; 1=Première difficulté; 2=Seconde difficulté"
"s16d_me_sen2021.dta","s16dq20__8","haven_labelled","16D.20. 02 princ diffltés renc vente prod:Insécurité",9475,8736,3,"0=Non; 1=Première difficulté; 2=Seconde difficulté"
"s16d_me_sen2021.dta","s16dq20__9","haven_labelled","16D.20. 02 princ diffltés renc vente prod: Autre (à préciser)",9475,8736,3,"0=Non; 1=Première difficulté; 2=Seconde difficulté"
"s16d_me_sen2021.dta","s16dq20_autre","character","16D.20_autre. Autre Précisez",9475,0,12,NA
"s17_me_sen2021.dta","grappe","numeric","grappe",78320,0,596,NA
"s17_me_sen2021.dta","menage","numeric","Identifiant du ménage",78320,0,19,NA
"s17_me_sen2021.dta","vague","numeric","Vague",78320,0,2,NA
"s17_me_sen2021.dta","s17q01","haven_labelled","s17q01. Code Espèces/Catégories",78320,0,11,"1=Bovins; 2=Ovins (Moutons); 3=Caprins (Chèvres); 4=Camelins (Chameaux); 5=Equins (Chevaux); 6=Asins (Anes, mules, mulets); 7=Porcins; 8=Lapins; 9=Poules / poulets; 10=Pintades; 11=Autres volailles"
"s17_me_sen2021.dta","s17q03","haven_labelled","17.03. 12 drnrs mois, le MEN possédé ou élevé [ESPECES]... ?",78320,37599,2,"1=Oui; 2=Non"
"s17_me_sen2021.dta","s17q04","numeric","17.04 CODE ID DU REPONDANT",78320,69855,40,NA
"s17_me_sen2021.dta","s17q05","numeric","17.05. Combien de [ESP] compte-t-on actuellement au total dans le troupeau?",78320,69856,100,NA
"s17_me_sen2021.dta","s17q06","numeric","17.06. Combien d'éspèces  appartiennent au ménage lui-même?",78320,69887,98,NA
"s17_me_sen2021.dta","s17q07a1","numeric","17.07a1. A qui appartient les  espèces de personne1 ?",78320,70669,39,NA
"s17_me_sen2021.dta","s17q07a2","numeric","17.07a2. Combien d'espèces possède personne1 ?",78320,70669,91,NA
"s17_me_sen2021.dta","s17q07a3","numeric","17.07a3. Qui décide de la vente de ces espèces de personne1?",78320,70669,36,NA
"s17_me_sen2021.dta","s17q07a4","haven_labelled","17.07a4. Les espèces de pers1  appartiennent ils à 1 autre membre du ménage?",78320,70669,2,"1=Oui; 2=Non"
"s17_me_sen2021.dta","s17q07b1","numeric","17.07b1. A qui d'autre appartient les [ESP] ?",78320,77291,36,NA
"s17_me_sen2021.dta","s17q07b2","numeric","17.07b2. Combien de [ESP]  possède [NOM]?",78320,77291,30,NA
"s17_me_sen2021.dta","s17q07b3","numeric","17.07b3. Qui décidé de la vente de ces animaux, que possède [PERS]?",78320,77291,35,NA
"s17_me_sen2021.dta","s17q07b4","haven_labelled","17.07b4. Mis à part PERS1 et 2, les [ESP] apprtiennent-ils un autr mbre du MEN?",78320,77291,2,"1=Oui; 2=Non"
"s17_me_sen2021.dta","s17q07c1","numeric","17.07c1. A qui d'autre appartient les [ESP] ?",78320,77939,30,NA
"s17_me_sen2021.dta","s17q07c2","numeric","17.07c2. Combien de [ESP]  possède [NOM] ?",78320,77939,18,NA
"s17_me_sen2021.dta","s17q07c3","numeric","17.07c3. Qui décidé de la vente de ces animaux, que possède [PERS]?",78320,77939,30,NA
"s17_me_sen2021.dta","s17q07c4","haven_labelled","17.07c4. Mis à part PERS1,2 3, les [ESP] apprtiennent-ils un autr mbre du MEN?",78320,77939,2,"1=Oui; 2=Non"
"s17_me_sen2021.dta","s17q07d1","numeric","17.07d1. A qui d'autre appartient les [ESP] ?",78320,78186,28,NA
"s17_me_sen2021.dta","s17q07d2","numeric","17.07d2. Combien de [ESP]  possède [NOM] ?",78320,78186,12,NA
"s17_me_sen2021.dta","s17q07d3","numeric","17.07d3. Qui décidé de la vente de ces animaux, que possède [PERS]?",78320,78186,29,NA
"s17_me_sen2021.dta","s17q07d4","haven_labelled","17.07d4. Mis à part PERS1,2 3,4 les [ESP] apprtiennent-ils un autr mbre du MEN?",78320,78186,2,"1=Oui; 2=Non"
"s17_me_sen2021.dta","s17q07e1","numeric","17.07e1. A qui d'autre appartient les [ESP] ?",78320,78270,24,NA
"s17_me_sen2021.dta","s17q07e2","numeric","17.07e2. Combien de [NOM]  possède [NOM] ?",78320,78270,9,NA
"s17_me_sen2021.dta","s17q07e3","numeric","17.07e3. Qui décidé de la vente de ces animaux, que possède [PERS]?",78320,78270,23,NA
"s17_me_sen2021.dta","s17q08","numeric","17.08. Combien de [ESPECES] avez-vous achetés au cours des 12 derniers mois ?",78320,69855,69,NA
"s17_me_sen2021.dta","s17q09","numeric","17.09. Quelle est la valeur de l’achat de ces [ESP] ?",78320,76908,252,NA
"s17_me_sen2021.dta","s17q10","numeric","17.10. Combien de [ESP] sur pied du troupeau vendus au cours 12 dern mois?",78320,69858,94,NA
"s17_me_sen2021.dta","s17q11","numeric","17.11. Qui décide de la vente des [ESP]  dans le ménage?",78320,76433,31,NA
"s17_me_sen2021.dta","s17q12","numeric","17.12. Pourcentage du revenu de  vente de ces [ESP]  qui revient au menage?",78320,76433,23,NA
"s17_me_sen2021.dta","s17q13","numeric","17.13. Quelle a été la valeur brute de la vente de ces [ESP] ?",78320,76476,296,NA
"s17_me_sen2021.dta","s17q14","numeric","17.14. Combien suppor frais de trans, commissions et taxes sur vente [ESP]",78320,76433,78,NA
"s17_me_sen2021.dta","s17q15__0","numeric","17.15.Num d'ordre de la personne 1 qui contrôle le revenu issu de cette vente?",78320,76433,28,NA
"s17_me_sen2021.dta","s17q15__1","numeric","17.15.Num d'ordre de la personne 2 qui contrôle le revenu issu de cette vente?",78320,77655,33,NA
"s17_me_sen2021.dta","s17q16","haven_labelled","17.16. Avez-vous abattu vos [ESP] 12 derniers mois pour production viande?",78320,69855,2,"1=Oui; 2=Non"
"s17_me_sen2021.dta","s17q17","numeric","17.17. Qui décide des [ESP] qui doivent être abattus dans le ménage?",78320,76084,34,NA
"s17_me_sen2021.dta","s17q18a","numeric","17.18a. Combien vos [ESP]  avez-vous abattus 12 drnrs mois pour: Ramadan",78320,76084,24,NA
"s17_me_sen2021.dta","s17q18b","numeric","17.18b. Combien vos [ESP]  avez-vous abattus 12 drnrs mois pour: Tabaski",78320,76084,10,NA
"s17_me_sen2021.dta","s17q18c","numeric","17.18c. Combien vos [ESP]  avez-vous abattus 12 drnrs mois pour: Noël",78320,76084,10,NA
"s17_me_sen2021.dta","s17q18d","numeric","17.18d. Combien vos [ESP]  avez-vous abattus 12 drnrs mois pour: Pâques",78320,76084,8,NA
"s17_me_sen2021.dta","s17q18e","numeric","17.18e. Combien vos [ESP]  avez-vous abattus 12 drnrs mois pour: Fêtes fin Année",78320,76084,9,NA
"s17_me_sen2021.dta","s17q18f","numeric","17.18f. Combien vos [ESP] avez-vous abattu 12 drnrs mois pour: Autr fête réligi",78320,76084,14,NA
"s17_me_sen2021.dta","s17q18g","numeric","17.18g. Combien vos [ESP]  avez-vous abattus 12 drnrs mois pour: Baptêmes",78320,76084,8,NA
"s17_me_sen2021.dta","s17q18h","numeric","17.18h. Combien vos [ESP] avez-vous abattus 12 drnrs mois pour: Autres cérémonie",78320,76084,12,NA
"s17_me_sen2021.dta","s17q18i","numeric","17.18i. Combien vos [ESP] avez-vous abattu 12 drnrs mois pour: Autres évenements",78320,76084,26,NA
"s17_me_sen2021.dta","s17q19","haven_labelled","17.19. Avez-vous vendu une partie viande de [ESP] abattue 12 derniers mois?",78320,76084,2,"1=Oui; 2=Non"
"s17_me_sen2021.dta","s17q20","haven_labelled","17.20. Quel pourcentage du revenu de la vente de ces [ESP] revient au ménage ?",78320,78280,6,"1=100%; 2=75% (3/4); 3=66% (2/3); 4=50% (1/2); 5=33% (1/3); 6=25% (1/4); 7=0%"
"s17_me_sen2021.dta","s17q21","numeric","17.21. Quel est le montant de la vente des 12 derniers mois ?",78320,78280,34,NA
"s17_me_sen2021.dta","s17q22__0","numeric","17.22.Num d'ordre de la personne1 qui contrôle le revenu issu de cette vente?",78320,78280,8,NA
"s17_me_sen2021.dta","s17q22__1","numeric","17.22.Num d'ordre de la personne2 qui contrôle le revenu issu de cette vente?",78320,78306,9,NA
"s17_me_sen2021.dta","s17q23","haven_labelled","17.23. Supporté charges spcfques (frais d'abat..) relatives à la produc viande?",78320,76084,2,"1=Oui; 2=Non"
"s17_me_sen2021.dta","s17q24a","numeric","17.24a. Quel est le montant total de ces charges en espèce (en argent)?",78320,78287,20,NA
"s17_me_sen2021.dta","s17q24b","numeric","17.24b. Quel est le montant total de ces charges? En nature",78320,78288,11,NA
"s17_me_sen2021.dta","s17q25","haven_labelled","17.25. Avez-vous vendu des peaux de [ESP]  12 derniers mois?",78320,77110,2,"1=Oui; 2=Non"
"s17_me_sen2021.dta","s17q26","numeric","17.26. Quel a été le montant de cette vente ?",78320,78319,1,NA
"s17_me_sen2021.dta","s17q27__0","numeric","17.27.Num d'ordre de la personne1 qui contrôle le revenu issu de cette vente?",78320,78319,1,NA
"s17_me_sen2021.dta","s17q27__1","numeric","17.27.Num d'ordre de la personne2 qui contrôle le revenu issu de cette vente?",78320,78319,1,NA
"s17_me_sen2021.dta","s17q28","haven_labelled","17.28. Avez-vous exploité [ESP] pour production de lait 12 drnrs mois?",78320,73615,2,"1=Oui; 2=Non"
"s17_me_sen2021.dta","s17q29","numeric","17.29. Comb de [ESP] exploités en moyenne chaque mois pour production lait...?",78320,77986,26,NA
"s17_me_sen2021.dta","s17q30","numeric","17.30. Pendant comb de mois, au cour dè 12 drnrs mois avez-vous produit du lait?",78320,77985,12,NA
"s17_me_sen2021.dta","s17q31a","numeric","17.31a. Pendant ces mois, qtité moy lait produite pour un animal et par jour?",78320,77985,44,NA
"s17_me_sen2021.dta","s17q31b","haven_labelled","17.31b. Unité locale de mesure",78320,77985,3,"1=Litre; 2=Calebasse; 3=Seau"
"s17_me_sen2021.dta","s17q31c","numeric","17.31c. Equivalence en litres",78320,78303,11,NA
"s17_me_sen2021.dta","s17q32a","numeric","17.32a. Quelle quantité avez-vous donnée au ménage propriétaire?",78320,77985,31,NA
"s17_me_sen2021.dta","s17q32b","haven_labelled","17.32b. Unité locale de mesure",78320,77985,3,"1=Litre; 2=Calebasse; 3=Seau"
"s17_me_sen2021.dta","s17q32c","numeric","17.32c. Equivalence en litres",78320,78310,7,NA
"s17_me_sen2021.dta","s17q33","haven_labelled","17.33. Avez-vous vendu une partie  de lait frais de [ESP] ?",78320,77985,2,"1=Oui; 2=Non"
"s17_me_sen2021.dta","s17q34a","numeric","17.34a. Quelle est la quantité moyenne de ce lait vendue chaque jour?",78320,78234,27,NA
"s17_me_sen2021.dta","s17q34b","haven_labelled","17.34b. Unité locale de mesure",78320,78234,3,"1=Litre; 2=Calebasse; 3=Seau"
"s17_me_sen2021.dta","s17q34c","numeric","17.34c. Equivalence en litres",78320,78268,25,NA
"s17_me_sen2021.dta","s17q35","numeric","17.35. Quel est le montant moyen de la vente de ce lait pour chaque jour?",78320,78234,43,NA
"s17_me_sen2021.dta","s17q36__0","numeric","17.36.Num d'ordre de la personne1 qui contrôle le revenu issu de cette vente?",78320,78234,9,NA
"s17_me_sen2021.dta","s17q36__1","numeric","17.36.Num d'ordre de la personne2 qui contrôle le revenu issu de cette vente?",78320,78278,18,NA
"s17_me_sen2021.dta","s17q37","haven_labelled","17.37. Avez-vs transform 1e partie de product. de lait durant ls 12 dern. mois?",78320,77985,2,"1=Oui; 2=Non"
"s17_me_sen2021.dta","s17q38a","numeric","17.38a. Quelle est la quantité moyenne de ce lait transformé chaque jour?",78320,78226,13,NA
"s17_me_sen2021.dta","s17q38b","haven_labelled","17.38b. Unité locale de mesure",78320,78226,3,"1=Litre; 2=Calebasse; 3=Seau"
"s17_me_sen2021.dta","s17q39","haven_labelled","17.39. Avez-vs vendu du lait caillé./beurre/fromage au cours des 12 dern mois?",78320,78226,2,"1=Oui; 2=Non"
"s17_me_sen2021.dta","s17q40","numeric","17.40. Quel revenu avez-vs tiré de la prod. de ces prod durant ls 12 dern mois?",78320,78298,17,NA
"s17_me_sen2021.dta","s17q41__0","numeric","17.41.Num d'ordre de la personne1 qui contrôle le revenu issu de cette vente?",78320,78298,4,NA
"s17_me_sen2021.dta","s17q41__1","numeric","17.41.Num d'ordre de la personne2 qui contrôle le revenu issu de cette vente?",78320,78308,6,NA
"s17_me_sen2021.dta","s17q42","haven_labelled","17.42. Avez-vous produit des oeufs de  %rostertitle%  au cours des 12 derniers m",78320,76310,2,"1=Oui; 2=Non"
